,SPY,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,UUP,FXE,FXY,VNQ
2005-11-18,125.28,67.08,57.95,85.0699,90.45,83.41,107.5,,48.61,,,,,,,60.75
2005-11-21,125.91,67.69,58.09,84.6999,90.66,83.55,107.8,,49.02,,,,,,,61.12
2005-11-22,126.52,68.11,58.26,84.3999,90.67,83.75,107.9,,49.34,,,,,,,61.75
2005-11-23,127.41,68.35,58.55,85.6499,90.69,83.75,108.04,,49.25,,,,,,,61.95
2005-11-25,127.22,68.13,58.25,85.4499,90.54,83.74,108.0,,49.99,,,,,,,62.16
2005-11-28,127.27,68.15,58.24,85.7299,91.14,83.93,108.35,,49.75,,,,,,,62.03
2005-11-29,126.98,67.57,58.206,85.3399,91.11,83.84,108.31,,49.98,,,,,,,61.7
2005-11-30,126.52,67.78,57.93,84.8499,90.3,83.54,107.96,,49.5,,,,,,,61.9
2005-12-01,127.03,68.85,58.65,86.4999,90.01,83.24,107.59,,50.29,,,,,,,62.23
2005-12-02,127.08,68.82,58.95,86.8999,89.55,82.97,107.1,,50.34,,,,,,,62.1
2005-12-05,126.73,68.76,59.21,87.0499,89.35,82.84,107.05,,50.8,,,,,,,61.96
2005-12-06,127.74,69.08,59.59,88.0499,90.12,83.17,107.24,,50.95,,,,,,,62.0
2005-12-07,126.87,68.57,59.23,88.3999,89.91,83.1399,107.03,,51.5,,,,,,,61.5
2005-12-08,126.82,68.81,59.28,87.1799,90.36,83.43,107.12,,51.95,,,,,,,62.07
2005-12-09,126.78,68.76,59.54,87.1599,90.01,83.24,107.01,,52.9,,,,,,,61.83
2005-12-12,126.86,68.97,60.25,88.3399,89.75,83.1,106.95,,53.76,,,,,119.85,,62.0
2005-12-13,127.7,69.03,60.6,88.8299,89.82,83.1,106.89,,53.23,,,,,119.9,,61.99
2005-12-14,128.09,69.16,60.62,88.7999,90.82,83.6,107.4,,51.2,,,,,120.6199,,62.4
2005-12-15,128.0,68.82,60.28,88.7499,90.44,83.47,107.4,,50.79,,,,,120.07,,62.4499
2005-12-16,127.36,68.55,60.6,87.9999,90.9299,83.72,107.75,,50.59,,,,,120.23,,62.03
2005-12-19,126.87,67.97,60.67,88.5399,91.1,83.7,107.75,,50.75,,,,,120.2,,61.82
2005-12-20,126.59,67.53,60.45,88.1999,90.8,83.57,107.69,,50.4,,,,,119.32,,61.29
2005-12-21,126.76,67.98,60.65,89.5499,90.58,83.46,107.54,,49.45,,,,,118.53,,61.48
2005-12-22,126.69,68.01,60.95,89.8999,91.31,83.77,107.69,,50.3,,,,,119.05,,61.85
2005-12-23,126.86,68.8,59.8,89.3099,92.0401,84.12,108.2,,50.46,,,,,118.8799,,62.25
2005-12-27,127.05,68.43,59.9,89.9999,92.59,84.33,108.54,,50.7,,,,,118.76,,60.54
2005-12-28,125.99,67.69,60.0,88.4999,92.25,84.03,108.16,,51.61,,,,,119.48,,60.45
2005-12-29,125.96,67.72,59.99,88.9299,92.13,83.93,108.04,,51.58,,,,,118.63,,60.45
2005-12-30,125.06,66.99,59.47,88.5799,92.59,84.09,108.15,,51.72,,,,,118.51,,59.85
2006-01-03,127.0,68.15,61.47,91.7499,92.25,84.03,108.3,,53.18,,,,,120.29,,60.96
2006-01-04,127.49,68.65,61.97,92.6599,92.07,84.12,108.43,,53.34,,,,,121.49,,61.22
2006-01-05,127.59,68.79,61.728,92.8499,92.14,84.11,108.45,,52.72,,,,,121.21,,61.97
2006-01-06,128.58,69.65,62.5,94.9699,91.9,84.05,108.36,,53.87,,,,,121.7299,,62.28
2006-01-09,129.06,70.38,62.48,95.9099,91.78,84.0,108.23,,54.99,,,,,120.98,,62.79
2006-01-10,128.98,70.7,61.92,94.9999,91.68,83.88,108.15,,54.38,,,,,120.85,,63.5
2006-01-11,129.44,70.73,62.48,95.6899,91.29,83.78,108.07,,54.77,,,,,121.54,,63.42
2006-01-12,129.28,70.74,62.25,95.8999,91.52,83.79,108.15,,54.6399,,,,,120.51,,63.32
2006-01-13,128.9,70.47,62.88,94.9499,92.3,84.16,108.44,,55.56,,,,,121.56,,63.09
2006-01-17,128.42,70.05,61.41,93.9999,92.5,84.27,108.56,,55.87,,,,,121.18,,62.31
2006-01-18,128.9,70.0,60.86,93.6899,92.7685,84.34,108.65,,54.73,,,,,121.74,,62.25
2006-01-19,128.77,71.17,61.34,95.8799,92.44,84.17,108.58,,55.71,,,,,121.3,,62.91
2006-01-20,128.31,71.12,61.45,96.3499,92.48,84.18,108.63,,56.6,,,,,121.509,,62.9
2006-01-23,126.82,70.56,61.26,95.5999,92.5,84.22,108.7,,55.9,,,,,123.19,,62.65
2006-01-24,127.15,71.43,61.78,97.1099,92.19,84.11,108.59,,55.73,,,,,123.09,,63.16
2006-01-25,127.18,71.6,61.85,99.6799,91.57,83.87,108.42,,56.53,,,,,122.94,,63.41
2006-01-26,127.67,72.45,62.59,99.4499,90.6,83.42,107.9,,55.91,,,,,122.71,,63.42
2006-01-27,128.66,73.24,63.08,101.3899,90.8,83.52,107.9,,56.23,,,,,122.42,,64.25
2006-01-30,128.81,72.98,62.85,100.4499,90.5,83.32,107.83,,56.7,,,,,121.15,,64.18
2006-01-31,128.54,72.96,63.22,100.8899,90.73,83.39,107.78,,57.05,,,,,122.06,,64.38
2006-02-01,128.43,73.21,63.21,100.9999,90.46,83.05,107.14,,56.9,,,,,121.19,,64.63
2006-02-02,128.14,73.09,62.99,100.1699,90.41,82.98,107.14,,57.3,,,,,121.1,,64.33
2006-02-03,128.39,72.49,62.45,98.1399,91.0,83.09,107.14,,57.2,,24.8,,,120.3,,63.76
2006-02-06,126.8,72.45,62.36,99.0999,91.2099,83.03,107.15,,57.1499,,24.66,,,119.91,,63.58
2006-02-07,126.66,72.59,62.13,98.3999,91.12,83.06,107.44,,55.92,,24.2,,,119.94,,63.64
2006-02-08,128.1,71.84,61.99,97.3899,90.88,82.96,107.05,,55.08,,23.67,,,119.72,,63.03
2006-02-09,127.6,72.34,62.49,98.3399,90.9,82.95,107.11,,56.45,,23.82,,,119.96,,63.33
2006-02-10,127.13,71.43,62.2,98.0999,91.38,83.07,107.26,,55.74,,23.69,,,120.3199,,63.43
2006-02-13,126.79,71.15,61.6,96.3199,90.36,82.7,107.07,,54.9,,23.2,,,119.23,,63.28
2006-02-14,128.03,71.78,62.99,96.9999,90.2,82.62,107.03,,54.53,,22.83,,,119.3,,63.7
2006-02-15,128.32,72.16,62.0,97.9999,90.47,82.74,107.28,,54.3,,22.73,,,119.61,,64.16
2006-02-16,129.21,72.83,62.15,98.9199,90.3,82.68,107.19,,54.54,,22.62,,,119.06,,64.63
2006-02-17,129.16,72.9,62.13,99.1799,91.07,83.01,107.65,,55.2,,22.92,,,119.55,,65.28
2006-02-21,129.4,72.93,62.29,99.7499,91.0,82.94,107.52,,55.34,,23.4,,,119.42,,65.5299
2006-02-22,129.65,73.01,62.5,99.2099,91.45,83.1,107.77,,55.35,,23.3,,,119.31,,66.0299
2006-02-23,129.64,73.27,62.83,99.1999,91.31,82.96,107.65,,55.11,,23.1,,,119.62,,66.03
2006-02-24,129.48,73.35,62.87,99.1499,91.44,82.96,107.69,,55.71,,23.45,,,119.17,,65.82
2006-02-27,130.04,73.88,63.15,99.8199,91.35,82.86,107.7,,55.32,,23.25,,,118.82,,65.75
2006-02-28,129.91,73.47,62.84,99.1999,91.44,83.01,107.78,,56.07,,23.3,,,119.54,,65.61
2006-03-01,129.49,73.9,63.15,100.8199,90.87,82.73,107.3,,56.42,,23.28,,,119.6403,,66.2
2006-03-02,129.42,73.89,62.95,99.7499,90.1,82.41,106.76,,56.82,,23.72,,,120.49,,65.54
2006-03-03,130.07,74.14,62.97,99.1999,89.55,82.16,106.42,,56.54,,23.89,,,120.55,,65.45
2006-03-06,129.18,73.46,62.91,98.7999,88.99,81.91,106.05,,56.45,,23.75,,,120.38,,67.05
2006-03-07,128.06,72.4,62.4,95.6599,88.75,81.83,105.84,,55.33,,23.34,,,119.18,,67.36
2006-03-08,128.44,72.0,61.98,93.8099,88.88,81.84,105.64,,54.27,,22.9,,,119.47,,65.9
2006-03-09,128.68,72.39,62.32,95.0499,88.67,81.91,105.9,,54.78,,22.99,,,119.41,,66.68
2006-03-10,128.84,72.35,62.81,94.9899,88.47,81.79,105.7,,53.97,,22.94,,,119.32,,67.08
2006-03-13,129.16,73.08,63.3,95.8999,88.27,81.73,105.76,,54.46,,23.16,,,119.81,,67.43
2006-03-14,130.23,73.27,64.05,97.4999,88.99,82.2,106.33,,55.0,,23.53,,,120.45,,67.24
2006-03-15,130.86,74.34,64.21,98.6299,88.54,82.11,106.23,,55.44,,23.54,,,120.91,,68.48
2006-03-16,131.47,74.5,64.56,98.6799,89.33,82.55,106.8,,55.34,,23.48,,,122.05,,69.45
2006-03-17,130.9,74.3,64.7,99.5399,89.0,82.46,106.71,,55.33,,23.52,,,122.25,,69.71
2006-03-20,130.9,74.33,65.04,99.4299,89.24,82.6,106.77,,55.4,,23.35,,,121.98,,69.65
2006-03-21,130.99,74.6,64.65,98.9899,89.15,82.46,106.75,,55.28,,23.04,,,121.46,,68.2399
2006-03-22,130.51,74.22,64.9,98.2999,88.98,82.3599,106.68,,54.93,,23.05,,,121.29,,67.61
2006-03-23,130.39,74.45,64.44,98.6299,88.87,82.32,106.45,,54.85,,23.27,,,120.87,,67.72
2006-03-24,130.57,74.94,64.52,98.7299,89.29,82.51,106.76,,55.83,,23.39,,,120.71,,68.25
2006-03-27,130.28,74.94,64.47,98.7399,89.05,82.38,106.75,,56.55,,23.43,,,120.6,,67.54
2006-03-28,130.53,75.3,64.52,98.2999,88.43,82.18,106.36,,56.63,,23.68,,,121.16,,67.9
2006-03-29,130.5,75.96,64.68,98.7699,88.02,81.9,105.97,,57.15,,23.82,,,120.73,,68.98
2006-03-30,130.98,76.24,65.52,100.3899,87.29,81.66,105.75,,58.7,,24.18,,,121.92,,68.95
2006-03-31,130.24,76.0,65.11,100.4399,87.14,81.66,105.67,,58.31,,24.07,,,121.69,,68.18
2006-04-03,130.87,76.41,65.86,102.1999,86.69,81.26,105.15,,58.93,,24.34,,,121.55,,68.27
2006-04-04,130.73,75.99,66.17,102.7299,86.9,81.36,105.3,,58.76,,23.99,,,122.83,,66.97
2006-04-05,131.28,76.2,66.58,103.4499,86.78,81.48,105.49,,58.71,,24.2,,,123.2,,66.98
2006-04-06,131.21,76.23,66.7,103.5999,86.29,81.32,105.2,,59.34,,24.56,,,122.54,,66.8
2006-04-07,131.4,76.69,67.25,103.4999,85.63,81.07,104.87,,58.82,,24.43,,,121.78,,66.5
2006-04-10,130.08,75.46,65.95,102.7999,85.3,80.95,104.74,,59.65,,24.85,68.4999,,121.35,,65.44
2006-04-11,130.06,75.06,65.9,102.2399,85.7,81.14,104.84,,59.85,,24.95,68.39,,121.7,,64.92
2006-04-12,129.13,74.4,65.32,100.7999,85.73,81.19,104.97,,59.71,,25.08,68.8099,,121.46,,64.89
2006-04-13,129.25,74.93,65.28,101.5499,84.64,80.7,104.3,,59.6,,25.05,68.99,,121.31,,64.55
2006-04-17,129.31,74.93,65.77,102.8299,84.97,80.84,104.35,,61.3,,25.35,69.9,,123.04,,63.98
2006-04-18,130.94,76.7,66.85,105.8799,85.27,81.12,104.59,,61.93,,25.71,71.05,,123.36,,65.36
2006-04-19,131.07,77.34,67.33,106.5499,84.59,80.82,104.49,,63.95,,26.0,72.16,,124.16,,66.09
2006-04-20,131.86,77.33,67.2,106.9999,84.51,80.81,104.56,,63.45,,25.88,72.16,,123.61,,66.09
2006-04-21,131.79,77.35,67.65,107.9799,84.86,80.92,104.69,,63.28,,26.21,73.23,,123.8,,66.41
2006-04-24,131.07,76.7,67.64,106.4699,85.39,81.14,104.98,,62.53,,26.09,72.45,,124.39,,66.15
2006-04-25,131.12,76.21,67.85,105.9599,85.1,80.97,104.86,,63.1799,,25.9,71.81,,124.65,,65.78
2006-04-26,131.14,76.75,67.97,106.2499,84.08,80.52,104.35,,63.79,,25.9,70.85,,124.97,,65.42
2006-04-27,131.63,76.67,68.3,109.5599,84.3,80.79,104.75,,64.0,,25.51,69.58,,125.73,,66.0
2006-04-28,131.75,76.35,68.28,105.6099,84.21,80.81,104.69,,65.27,140.0,25.77,70.5,,126.61,,66.07
2006-05-01,131.8,76.64,68.78,106.6199,83.68,80.35,104.14,,65.83,141.79,26.05,71.65,,126.92,,66.08
2006-05-02,131.46,76.32,69.04,107.4799,83.54,80.27,104.0,,66.57,144.0,26.25,72.69,,126.58,,65.0
2006-05-03,131.32,76.51,68.82,107.9499,83.43,80.23,103.97,,67.14,144.64,26.22,72.48,,126.72,,64.41
2006-05-04,131.62,77.09,69.24,108.9899,83.4,80.17,103.9,,67.67,142.87,25.8,69.77,,127.35,,65.52
2006-05-05,132.8,78.02,70.24,110.1999,84.08,80.41,104.1,,68.01,140.3,25.77,68.4745,,127.72,,66.36
2006-05-08,132.77,77.81,70.4,111.2499,83.77,80.35,104.15,,67.61,140.0,25.63,67.99,,127.61,,66.4
2006-05-09,132.77,77.79,70.64,111.2299,83.68,80.27,104.13,,69.72,146.25,26.2,69.18,,127.94,,66.54
2006-05-10,132.75,77.46,70.65,111.1599,84.02,80.5,104.4,,70.49,145.75,26.68,69.77,,128.42,,66.63
2006-05-11,132.55,77.16,70.4,110.1999,83.46,80.18,104.04,,72.15,152.5,27.17,71.05,,128.8,,66.05
2006-05-12,130.72,74.85,69.61,106.8899,83.01,80.02,103.86,,72.26,149.0,27.15,70.44,,129.46,,64.46
2006-05-15,129.74,73.71,68.39,102.9999,83.23,80.2,103.9,,69.3,137.8,26.21,67.77,,128.62,,64.94
2006-05-16,130.0,73.87,68.37,103.1499,83.64,80.42,104.19,,68.86,136.75,26.29,67.9,,128.78,,65.21
2006-05-17,129.1,73.14,67.75,102.4999,83.08,80.19,103.89,,70.17,137.48,26.25,66.75,,128.73,,64.14
2006-05-18,127.75,72.86,66.72,100.0299,84.23,80.66,104.5,,69.1,133.65,26.0,66.79,,128.51,,64.21
2006-05-19,127.49,72.18,66.09,98.9899,84.86,80.84,104.63,,66.05,126.83,25.6,66.4618,,127.95,,63.71
2006-05-22,127.17,71.67,64.9099,95.0799,85.15,81.01,104.97,,65.42,126.0,25.63,66.57,,129.03,,62.92
2006-05-23,127.63,72.39,65.79,97.7999,84.56,80.72,104.49,,67.16,132.52,26.27,68.42,,128.93,,63.28
2006-05-24,126.89,71.37,64.77,94.8499,85.0,81.0,104.77,,65.16,128.95,25.81,67.93,,128.72,,62.82
2006-05-25,127.73,72.28,65.42,97.9999,84.73,80.92,104.61,,64.76,127.9,25.8,67.88,,128.38,,63.9
2006-05-26,128.38,72.73,66.02,97.2999,84.5,80.95,104.58,,65.1,127.77,26.2,68.23,,127.93,,64.38
2006-05-30,128.0,72.35,65.71,95.8999,84.3,80.75,104.41,,66.24,133.6,26.17,69.08,,129.31,,64.31
2006-05-31,127.51,71.87,65.55,94.5999,84.43,80.77,104.4,,65.59,131.3,25.84,67.91,,128.9,,64.31
2006-06-01,128.94,73.34,65.85,95.7999,83.84,80.3,103.83,,62.97,122.56,25.52,68.25,,128.29,,65.01
2006-06-02,129.43,73.84,66.78,97.5699,84.89,80.92,104.45,,63.59,123.11,25.86,69.15,,129.44,,65.89
2006-06-05,128.86,73.15,66.26,95.9999,84.82,80.88,104.4,,64.19,123.8,25.92,69.78,,129.72,,67.05
2006-06-06,127.38,71.16,64.61,93.1899,85.18,80.85,104.35,,62.67,119.48,25.5,68.95,,128.52,,66.29
2006-06-07,127.65,71.82,64.4,92.8999,85.1,80.77,104.26,,62.85,120.43,25.35,68.33,,128.26,,66.22
2006-06-08,126.5,70.42,62.15,88.6499,85.78,81.1,104.56,,61.53,117.0,25.06,67.12,,126.7952,,65.84
2006-06-09,126.96,71.1,62.72,89.5899,85.82,81.07,104.49,,61.38,115.5,25.3,68.2,,126.91,,66.19
2006-06-12,125.93,69.75,62.47,87.4299,85.79,81.01,104.41,,60.84,113.23,25.28,68.39,,126.26,,66.25
2006-06-13,124.84,68.85,60.75,83.6599,85.94,81.15,104.41,,58.65,104.5,24.55,66.23,,126.23,,65.21
2006-06-14,123.63,67.68,60.73,84.2999,85.56,80.9,104.16,,56.91,99.87,24.25,65.91,,126.53,,64.68
2006-06-15,126.36,69.97,62.59,89.2599,84.84,80.5,103.88,,57.62,103.51,24.43,66.52,,126.59,,65.37
2006-06-16,125.56,69.7,62.24,89.3999,84.76,80.53,103.83,,57.93,103.37,24.35,66.47,,126.61,,65.38
2006-06-19,125.48,69.12,62.4,88.9999,84.29,80.28,103.46,,57.25,100.92,24.1699,65.8641,,125.88,,65.65
2006-06-20,124.81,68.33,62.3,87.3499,84.19,80.22,103.35,,57.48,103.5,24.14,66.2,,126.2,,65.0
2006-06-21,125.7,69.06,63.07,89.5799,84.25,80.23,103.37,,58.77,106.26,24.5,66.73,,126.95,,65.25
2006-06-22,125.06,68.61,63.65,88.7499,83.9,80.08,103.2,,58.61,104.89,24.53,67.03,,126.1,,65.2
2006-06-23,125.3,69.05,62.62,87.9799,83.73,79.97,103.0,,58.3,104.75,24.5,67.21,,125.477,,64.87
2006-06-26,125.06,69.5,62.77,87.8899,83.47,79.85,102.85,,58.33,104.45,24.7,67.85,,126.17,,64.29
2006-06-27,125.29,69.83,62.7,88.9099,83.74,80.0,102.9,,59.26,106.88,24.87,68.42,,126.2675,,64.5
2006-06-28,124.77,68.6,62.35,88.5699,83.63,79.94,102.75,,58.19,103.87,24.77,68.72,,125.82,,64.58
2006-06-29,127.35,71.25,64.67,93.7999,83.82,80.07,102.9,,59.78,108.0,25.19,69.59,,126.93,,65.8
2006-06-30,127.66,71.9,65.41,94.7999,84.4,80.42,103.47,,61.35,111.55,25.45,70.02,,128.13,,66.74
2006-07-03,128.01,72.63,65.9,96.0899,83.96,80.05,103.24,,62.37,114.68,25.99,70.37,,130.0,,67.53
2006-07-05,127.45,72.59,64.95,94.7899,83.42,79.83,102.72,,62.63,115.25,25.79,71.15,,127.5,,67.52
2006-07-06,127.85,72.2,65.29,94.9499,83.79,79.93,102.81,,63.2,116.75,25.94,71.1,,127.86,,67.58
2006-07-07,127.56,71.64,65.59,94.5999,84.46,80.26,103.25,,63.05,115.098,25.94,71.5,,128.39,,67.81
2006-07-10,127.43,71.24,65.59,94.8999,84.4,80.25,103.32,,62.5,112.58,25.76,69.85,,127.69,,67.89
2006-07-11,127.41,71.12,65.65,94.4999,84.86,80.48,103.59,,63.98,116.2,26.18,70.6,,127.85,,68.09
2006-07-12,127.4,71.08,64.88,94.2899,84.82,80.4,103.67,,65.19,118.3,26.4,71.14,,127.25,,68.15
2006-07-13,125.68,69.6938,63.9,91.4399,85.05,80.59,103.8,,65.68,116.6,26.53,73.29,,127.31,,68.0744
2006-07-14,124.26,68.21,63.0,89.4999,85.16,80.69,103.89,,66.42,117.1,26.74,74.25,,126.74,,67.15
2006-07-17,124.1,68.2,62.0,89.1499,85.19,80.63,103.81,,65.22,113.0,26.49,73.21,,125.55,,66.47
2006-07-18,124.05,68.25,61.89,89.2499,84.75,80.43,103.53,,64.75,110.78,26.26,72.88,,125.49,,67.34
2006-07-19,126.26,70.0,63.42,94.2999,85.3,80.78,103.9,,64.24,111.71,25.83,70.52,,126.26,,68.37
2006-07-20,126.3,70.37,63.68,94.1999,85.63,80.95,104.18,,63.97,112.9,26.1,70.35,,126.65,,68.72
2006-07-21,125.19,67.65,63.35,92.2999,85.67,81.06,104.29,,63.25,112.44,25.7,70.2,,127.15,,67.59
2006-07-24,126.32,68.91,64.06,94.2499,85.51,80.95,104.15,,61.23,109.2,25.6,70.18,,126.62,,67.75
2006-07-25,127.3,69.78,64.32,94.6599,85.38,80.94,104.14,,61.6,110.0,25.74,70.44,,126.85,,68.22
2006-07-26,127.45,69.6,64.61,94.0799,85.37,81.06,104.28,,62.36,111.78,25.58,69.8,,127.31,,68.45
2006-07-27,127.69,69.89,65.53,96.5499,85.4848,81.11,104.32,,63.61,114.89,25.78,69.92,,127.95,,68.92
2006-07-28,128.14,69.7,66.15,97.2699,85.89,81.32,104.56,,63.34,114.25,25.75,69.25,,127.93,,69.14
2006-07-31,127.96,69.83,66.0,96.4599,85.81,81.35,104.58,,63.35,114.56,25.87,69.68,,128.01,,69.07
2006-08-01,127.38,69.23,65.6488,95.7499,85.5,81.05,104.25,,64.46,117.66,26.05,70.5,,128.3,,68.67
2006-08-02,128.46,69.72,66.35,96.5999,85.78,81.2019,104.5,,65.22,122.53,26.4,71.42,,128.24,,68.66
2006-08-03,128.55,70.34,66.25,96.0199,86.04,81.27,104.55,,64.33,122.25,26.11,70.73,,128.25,,69.06
2006-08-04,129.43,71.31,66.8,97.7599,86.48,81.57,104.94,,64.98,125.8,26.17,70.51,,129.12,,70.17
2006-08-07,128.08,69.48,65.88,96.5599,86.39,81.49,104.8,,64.81,124.75,26.46,72.14,,128.85,,70.17
2006-08-08,128.46,69.96,66.21,97.1499,86.57,81.55,104.98,,64.57,123.59,26.3,72.34,,129.02,,69.49
2006-08-09,128.6,69.28,66.67,97.4899,86.02,81.41,104.77,,65.13,126.5,26.34,72.1,,129.03,,68.85
2006-08-10,127.5,68.61,65.97,96.6399,85.85,81.42,104.78,,64.38,123.97,25.98,70.54,,128.43,,68.27
2006-08-11,127.2,68.07,65.65,96.3399,85.53,81.25,104.58,,64.1,123.72,25.92,69.9,,127.86,,68.15
2006-08-14,128.16,68.82,66.15,97.0799,85.37,81.11,104.45,,62.9,122.25,25.34,68.87,,127.7,,68.84
2006-08-15,128.87,69.45,67.15,98.2499,86.09,81.48,104.98,,62.27,121.27,25.39,69.13,,128.12,,69.16
2006-08-16,129.89,70.52,67.7,99.4299,86.64,81.81,105.42,,62.89,124.3,25.33,68.27,,128.76,,69.28
2006-08-17,130.37,71.1,67.8,99.9999,86.77,81.9,105.5,,62.35,122.05,24.95,66.52,,128.87,,69.39
2006-08-18,130.69,70.94,67.68,99.0999,86.91,81.97,105.65,,61.5,121.21,24.85,66.5,,128.6,,69.43
2006-08-21,130.28,70.49,67.8,97.8499,87.08,82.05,105.68,,62.48,124.42,25.01,67.46,,129.55,,69.83
2006-08-22,130.52,70.62,67.48,98.3499,87.23,82.16,105.85,,62.2,123.2,25.02,67.51,,128.3623,,70.33
2006-08-23,130.44,70.8,67.6,98.0399,87.24,82.06,105.78,,62.68,126.35,24.92,66.8,,128.69,,70.52
2006-08-24,130.1,69.87,67.39,96.6299,87.44,82.17,105.87,,62.06,125.99,25.07,66.75,,128.54,,70.09
2006-08-25,130.25,70.09,66.97,96.7499,87.59,82.24,105.98,,62.0,124.35,25.3,67.8,,128.05,,70.2
2006-08-28,130.82,70.47,67.3,97.1499,87.52,82.19,105.98,,61.8,124.14,25.03,65.56,,128.4,,70.79
2006-08-29,130.83,71.25,67.68,97.5499,87.64,82.25,105.96,,61.09,122.9,24.7,64.62,,128.62,,70.87
2006-08-30,131.04,72.0,67.88,97.9999,87.87,82.4,106.15,,61.66,125.25,25.0,64.85,,128.72,,71.33
2006-08-31,130.99,72.24,67.96,98.1299,88.2,82.55,106.38,,62.3,129.17,25.1,64.81,,128.8426,,71.64
2006-09-01,131.58,72.2,68.22,98.9799,87.9,82.3099,105.94,,62.29,129.78,25.06,64.8,,128.52,,71.59
2006-09-05,131.85,72.52,68.52,99.5999,87.64,82.16,105.78,,63.63,132.2,25.1,63.55,,128.3,,71.59
2006-09-06,131.16,71.93,67.69,98.5899,87.09,81.95,105.53,,63.52,132.2499,24.98,63.39,,128.26,,71.52
2006-09-07,130.57,71.12,66.9299,96.3799,87.32,82.05,105.67,,61.92,128.38,24.79,62.41,,127.65,,71.3
2006-09-08,130.46,70.68,66.66,96.2499,87.6,82.2,105.8688,,60.77,122.4,24.66,62.1246,,126.92,,71.42
2006-09-11,130.69,70.84,66.4,94.9999,87.49,82.1,105.8,,59.25,117.0,24.13,60.85,,127.31,,71.64
2006-09-12,131.84,72.29,66.97,95.8899,87.71,82.16,105.89,,59.09,112.76,23.9,60.31,,127.18,,72.52
2006-09-13,132.45,72.88,66.95,97.3199,88.03,82.32,106.2,,58.93,112.8,23.7,59.43,,127.27,,73.09
2006-09-14,132.24,72.59,66.96,96.8999,87.87,82.26,106.05,,58.72,112.5,23.67,59.05,,127.62,,72.7
2006-09-15,132.39,73.02,67.05,97.3199,87.95,82.29,106.08,,57.79,109.43,23.5002,58.2,,126.8,,73.18
2006-09-18,132.39,73.07,67.1,98.6699,87.4,81.95,105.78,,58.39,112.1,23.7,58.97,,127.21,,73.05
2006-09-19,132.13,72.74,66.95,98.1299,88.3,82.44,106.3,,58.11,111.88,23.68,58.9524,,127.27,,73.14
2006-09-20,132.77,73.5,67.24,98.5999,88.48,82.59,106.49,,58.24,111.45,23.2,56.41,,127.4,,73.59
2006-09-21,132.75,73.57,67.51,98.2499,89.28,83.02,106.98,,58.09,112.0,23.5,55.95,,128.13,,73.068
2006-09-22,131.68,72.18,67.31,95.4199,89.7,83.27,107.16,,58.75,113.68,23.49,56.28,,128.33,,72.56
2006-09-25,132.85,72.65,67.24,95.8599,90.31,83.57,107.31,,58.76,112.75,23.37,56.3,,127.85,,71.97
2006-09-26,133.6,72.75,67.3,97.0099,90.1,83.46,107.29,,58.97,114.65,23.4999,56.2,,127.19,,71.82
2006-09-27,133.97,72.99,67.7924,97.0999,90.28,83.55,107.29,,59.86,116.5,23.7,57.2,,127.37,,72.31
2006-09-28,133.99,73.28,68.0,97.5499,89.59,83.26,106.98,,60.27,116.8,24.05,58.0,,127.35,,72.45
2006-09-29,133.94,72.99,67.9,97.4499,89.73,83.35,107.12,,59.63,114.94,23.96,57.1176,,127.3,,72.38
2006-10-02,133.83,72.21,68.37,97.7699,89.45,83.04,106.7,,59.88,116.74,24.11,56.9,,127.57,,72.43
2006-10-03,133.87,71.83,68.22,96.3099,89.44,83.05,106.69,,58.14,111.43,23.51,54.9,,127.45,,72.8195
2006-10-04,135.0,72.95,68.72,97.9999,89.85,83.37,107.12,,57.52,109.28,23.5199,54.2,,127.22,,73.43
2006-10-05,135.41,73.9,68.79,100.0299,89.54,83.25,107.0,,57.02,111.0,23.7888,55.24,,127.04,,74.02
2006-10-06,135.1,73.86,68.41,99.1398,89.1,82.9,106.57,,57.02,111.37,23.7,54.61,,126.1199,,74.0
2006-10-09,135.3,74.14,68.22,99.1399,88.6,82.84,106.39,,57.5,114.1199,24.49,55.63,,126.07,,73.96
2006-10-10,135.45,74.36,68.38,99.4199,88.11,82.44,106.05,,57.28,112.7,24.0,54.34,,125.44,,74.31
2006-10-11,135.43,74.29,68.6,99.6699,88.03,82.41,106.02,,57.52,114.2,23.75,53.96,,125.5999,,74.07
2006-10-12,136.39,75.39,69.02,101.4999,87.77,82.26,105.87,,57.49,113.5,23.86,53.43,,125.61,,74.24
2006-10-13,136.71,75.91,69.1,102.3499,87.36,82.04,105.68,,58.6,116.4,24.4,54.36,,125.33,,75.09
2006-10-16,137.05,76.54,69.35,102.4699,87.56,82.15,105.73,,59.18,118.5,24.4,54.8,,125.4548,,75.28
2006-10-17,136.7,76.24,69.0,101.7399,88.05,82.45,106.12,,59.1,118.98,24.74,54.99,,125.77,,75.31
2006-10-18,137.37,76.8,69.31,105.7999,87.88,82.29,106.07,,59.03,118.75,24.48,54.46,,125.54,,75.52
2006-10-19,136.88,76.4,69.6899,102.3699,87.76,82.25,105.93,,59.65,120.73,24.47,54.11,,126.7,,75.6
2006-10-20,136.95,76.41,69.8401,102.6099,87.7,82.2,105.84,,59.48,120.55,24.4,54.0,,126.5,,75.28
2006-10-23,137.8,76.28,69.93,101.9999,87.21,81.99,105.68,,58.19,117.32,24.15,52.43,,125.79,,75.55
