date,gross_return,cost,net_return,turnover,n_long,n_short,n_positions,vol_target_multiplier
2023-06-01,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-02,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-05,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-06,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-07,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-08,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-09,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-12,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-13,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-14,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-15,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-16,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-20,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-21,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-22,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-23,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-26,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-27,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-28,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-29,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-06-30,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-03,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-05,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-06,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-07,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-10,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-11,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-12,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-13,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-14,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-17,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-18,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-19,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-20,0.0,0.0,0.0,0.0,0,0,0,1.0
2023-07-21,0.0018626100658841068,0.0007199999999999999,0.0011426100658841068,0.6,11,5,16,1.0
2023-07-24,-0.00038119124134997854,0.00043200000000000004,-0.0008131912413499786,0.36,12,4,16,3.0
2023-07-25,0.00216902593690848,0.00016800000000000002,0.0020010259369084796,0.14,15,6,21,3.0
2023-07-26,-2.3655078471130015e-05,0.00012000000000000002,-0.00014365507847113003,0.1,14,4,18,3.0
2023-07-27,-0.0012146589176310638,0.00021600000000000002,-0.0014306589176310638,0.18,13,6,19,3.0
