,SPY,QQQ,IWM,IJH,VTI,VUG,EFA,EEM,VEA,VWO,XLF,XLK,XLE,XLI,XLY,XLP,XLV,XLU,XLB,XLRE,XLC,SMH,XBI,KRE,XRT,IYT,TLT,IEF,SHY,LQD,HYG,TIP,MUB,AGG,EMB,UUP,FXE,FXY,VNQ,DBC
2011-06-02,200466800,50198047,64676930,3970500,1726440,2038814.0,19489520,38988281.0,1421900.0,9586052.0,165873188,20809680,48210442,32240619,15816356,11745700,7604108,12404422,40104340,,,16506008,1214985.0,1875100.0,37259520.0,3670660.0,15738780,1744388,696270,1448867,1176920.0,809300.0,77605.0,666597.0,253624.0,5357055.0,2031330.0,109879.0,2123200.0,2448649.0
2011-06-03,234690200,57773680,76496461,8260500,2139750,2157482.0,21376221,42955566.0,8328100.0,20651160.0,119706995,21554500,44756898,21335689,14524266,9226700,12026670,12185646,32957840,,,16711696,628548.0,3874100.0,31239160.0,3139344.0,10644190,1531190,975417,684664,1141070.0,639600.0,136911.0,522224.0,166526.0,6503495.0,2232701.0,175400.0,1897768.0,1972106.0
2011-06-06,179951200,50175539,63792152,4500000,1893114,2375089.0,16339770,51478180.0,4411400.0,13755400.0,145434772,16873444,46878602,22800420,10386478,6439100,6513633,10577220,28586060,,,17115890,948867.0,5231000.0,29509140.0,3722876.0,8776818,1106872,1836478,445423,1660078.0,608000.0,86157.0,1477328.0,160515.0,4868965.0,1182255.0,57185.0,1172683.0,2928099.0
2011-06-07,161660500,46311059,58330219,3132500,1370921,2013782.0,23881510,58092031.0,1725000.0,14331000.0,97768974,17615580,38461058,16412160,10028360,13196900,8213678,20294020,23036160,,,13594790,316353.0,1747700.0,25648380.0,1080928.0,7407540,1710949,1385169,405338,996798.0,511100.0,83924.0,1737676.0,173983.0,6575884.0,1218557.0,121935.0,1256129.0,3418187.0
2011-06-08,198696400,46426379,67750242,3269000,1482478,3163314.0,18499270,63855941.0,2126300.0,14125500.0,102198851,19987034,50113058,29280010,20040180,8355300,6631077,16019314,34934340,,,17654360,1989960.0,3686500.0,29176440.0,2068196.0,8928072,1471598,914247,450571,1642599.0,671400.0,59408.0,1085170.0,208182.0,5609687.0,1688975.0,83529.0,1509394.0,2443615.0
2011-06-09,160964400,45307500,58471809,3556500,1047848,1615791.0,14990960,40819281.0,1221300.0,21467920.0,73352336,10666890,34543840,20611119,11330154,5887500,6970952,11380086,35140718,,,11534850,950517.0,1755400.0,21189140.0,2189144.0,9962913,1016804,1145839,1355643,1480611.0,621400.0,144220.0,646468.0,183569.0,5575970.0,2116485.0,152799.0,1381585.0,1746893.0
2011-06-10,238629400,53740539,71824898,5828500,1743251,2341489.0,23965510,61947047.0,2090600.0,17367311.0,181570161,21814200,41936980,23679789,19248476,10787000,17102520,16679738,30926260,,,19834800,570939.0,2811100.0,29597500.0,1997572.0,7710729,1020415,717190,1379252,3870832.0,773600.0,130781.0,1160457.0,423132.0,5968507.0,2100744.0,151358.0,2011560.0,2663217.0
2011-06-13,207599800,37745770,60288809,3219500,2814591,1846232.0,26144750,37673230.0,1365700.0,14065060.0,117670798,23329620,55502282,22249660,19118302,10001000,10150670,10379308,26703860,,,13839600,645594.0,1437100.0,16878966.0,1195024.0,5540140,1009809,898345,908826,2015577.0,554300.0,150066.0,955940.0,216921.0,4014908.0,1107621.0,99045.0,1780759.0,1793898.0
2011-06-14,160570400,40565262,66668805,2583000,1577061,1953938.0,16389891,46393672.0,1345300.0,13857000.0,104946689,18235324,45755660,20142039,18593740,10591800,8585711,14233864,37155520,,,16109600,319002.0,1979600.0,22101400.0,1623896.0,8672662,2088769,1300557,690113,1252945.0,599400.0,56943.0,1198944.0,337911.0,3011555.0,1061468.0,75639.0,1163847.0,1501043.0
2011-06-15,300958000,59022352,89261953,5236000,3630887,1860206.0,26678320,66901820.0,3319500.0,24708779.0,188730642,33123282,71280882,28389000,39760000,24775100,15194080,15316386,47199360,,,21409780,385059.0,2371700.0,22342160.0,3017604.0,12979050,1352254,695039,1024038,1319394.0,513400.0,58898.0,1395610.0,228277.0,8707663.0,5241724.0,162868.0,1761628.0,2780149.0
2011-06-16,308032800,66316195,81850227,4724000,3039980,2221892.0,21332320,66083484.0,2331600.0,17615240.0,165893253,18455678,50528782,25782010,17089386,10211000,10648920,16501880,52688422,,,20232580,472266.0,2162600.0,24952040.0,1346964.0,10961210,1958374,1112273,1001975,7150362.0,498900.0,64669.0,1211870.0,394332.0,5024617.0,3104313.0,201992.0,2077117.0,2566898.0
2011-06-17,233284900,70353109,77866648,4937500,5544359,1777310.0,22489990,61268246.0,1317300.0,27241631.0,100420179,39895800,54819622,29131449,21744420,13061200,17370260,15607454,38706718,,,33523602,1202199.0,5941000.0,34512718.0,1123160.0,9622850,997965,1688932,556052,3487335.0,673200.0,48332.0,871234.0,356638.0,5367764.0,3474772.0,100273.0,1912702.0,3296901.0
2011-06-20,159479000,37402832,53351219,2479500,3463192,1704711.0,16303970,40025340.0,1447200.0,12113870.0,66083650,17454106,34724660,15241330,10204892,8469200,8445182,8390062,31123180,,,14359106,2117616.0,2553200.0,24405740.0,1468472.0,6613995,774097,917231,619322,1555836.0,467800.0,47631.0,731878.0,131384.0,3633322.0,1296316.0,114200.0,1968253.0,2269606.0
2011-06-21,193157300,55892711,75979719,2719000,1916606,1659063.0,17407320,48523672.0,1211400.0,17198859.0,95554282,28681680,46391102,20737820,25307100,12758400,12641550,10242346,29506060,,,19487894,444837.0,3172600.0,26647580.0,1413336.0,7898711,1064826,7491459,692797,2211941.0,590900.0,135924.0,803548.0,257572.0,4552664.0,1557496.0,131636.0,1375306.0,2384893.0
2011-06-22,176703000,36833207,55852301,4461000,1948035,1990130.0,20976289,40585207.0,3413800.0,19448539.0,106150238,22270520,37123738,14292180,15162480,9302800,7642316,10231752,26887500,,,13994114,375030.0,2654300.0,21643040.0,2094448.0,5505637,1119277,1175028,703147,1670231.0,517100.0,60801.0,897712.0,182703.0,3971958.0,1574739.0,331097.0,3468532.0,2407934.0
2011-06-23,334286500,80743297,92521039,7547000,2929491,2768970.0,22617891,63562719.0,3235200.0,19650961.0,127233698,25155820,90908360,22866381,25104740,18618400,19459330,19105890,35532102,,,38597398,536769.0,2814000.0,37989238.0,4458384.0,8587584,1264615,1874992,796017,2999773.0,676200.0,108298.0,2735216.0,357514.0,5851231.0,2128876.0,237290.0,2619114.0,3469366.0
2011-06-24,226129300,56298246,73867727,4448000,1942126,1811366.0,18681830,44225809.0,1152700.0,12697030.0,91530513,23521020,34131282,12507800,19934068,8765000,11041950,10383936,25526880,,,15990024,464166.0,1901300.0,18923834.0,2357204.0,7960827,997128,1068585,716871,1416321.0,556900.0,84027.0,1084022.0,134660.0,5286157.0,1251132.0,68813.0,2083736.0,2449523.0
2011-06-27,168904700,49968848,51197352,3318500,1570197,2192534.0,16918510,53454969.0,1490600.0,14577200.0,61283489,23962700,39389300,11199750,10827098,5039000,6268107,7287498,20235060,,,15355426,249522.0,1859700.0,13137310.0,1718964.0,9331437,1185648,1431713,995077,1137670.0,590100.0,55841.0,730574.0,152911.0,3541563.0,744151.0,118663.0,2520345.0,2262856.0
2011-06-28,165556300,47028641,54021711,5080500,1814080,3226242.0,20936000,45599047.0,935600.0,14198250.0,58644594,16118662,31715460,13263870,29755160,19095900,9300153,11498924,20732480,,,24851720,620886.0,2040600.0,17305926.0,912228.0,12634250,1315231,1126613,863333,1477407.0,668400.0,172561.0,1038410.0,302571.0,3647980.0,1502747.0,186194.0,1279030.0,2107998.0
2011-06-29,244295500,65417191,68230195,3321000,2576767,4705551.0,28707551,55290559.0,2111300.0,21791721.0,111616001,16565462,42642820,19847119,25746540,9806900,6541611,11853754,28885520,,,30545800,551976.0,1995400.0,27875220.0,3325488.0,11084830,1376268,1312789,1041186,1752681.0,669600.0,52086.0,2533703.0,238686.0,4953859.0,2577348.0,243144.0,2048973.0,3084895.0
2011-06-30,223322700,50483922,59919641,5150500,1973000,3172224.0,30800689,46188398.0,1135100.0,24351730.0,92703779,18196946,38837558,18578471,18451400,10175700,11835750,8925822,24759140,,,27329080,375117.0,1130800.0,15110768.0,2584584.0,11555560,1948149,1898781,1004017,2514279.0,4825300.0,84291.0,1295556.0,531819.0,4203457.0,1040896.0,124551.0,1960816.0,2714300.0
2011-07-01,202385700,53203801,63908352,5621500,2021223,2357509.0,17093170,44635320.0,1100900.0,14644020.0,77715000,22903040,29776980,23998609,19309258,8450300,10374810,18167712,26882780,,,21799500,535008.0,1989000.0,16726682.0,1726152.0,6637186,1921751,3176825,1495812,1749889.0,1451600.0,117031.0,1970094.0,514449.0,3130209.0,1438756.0,199094.0,1796652.0,3497933.0
2011-07-05,165936000,43128660,48268887,6094000,2260185,1879256.0,17598230,51375594.0,1475500.0,15211870.0,100972036,16311990,31366860,19248789,23675540,7251600,6410500,11914430,21080920,,,20287160,930828.0,1133200.0,12719998.0,2124136.0,4615755,2896737,1128687,1116015,2253138.0,599900.0,160762.0,799142.0,491439.0,2326804.0,1580227.0,201723.0,1693182.0,1529062.0
2011-07-06,143331600,49282641,57095992,4567000,1753511,2405653.0,12980150,56127809.0,1060200.0,17959500.0,66252174,13517108,21950980,19802779,11120852,8706200,6900059,8100520,29283860,,,18643200,367077.0,2051800.0,16990878.0,3569044.0,5653198,1234886,669864,1343783,1969351.0,896300.0,80645.0,774513.0,265482.0,3624054.0,1336676.0,188070.0,1655130.0,1631675.0
2011-07-07,170464200,54799770,68558750,4878000,1558817,2018732.0,15687110,49543031.0,1154000.0,13857680.0,55920391,26018260,35648622,30538369,15743976,7479900,7400035,15664724,23141060,,,22845940,491163.0,1400100.0,23882460.0,4023232.0,6824639,1289085,959734,1463725,2662031.0,543400.0,191619.0,1291578.0,158978.0,3831101.0,1551089.0,205960.0,1530838.0,4944690.0
2011-07-08,194100500,69533594,61989922,3727500,1598015,2008568.0,17211039,50270941.0,1182100.0,16989359.0,76580879,23908320,34262102,21673760,12362408,5743600,6741168,11853796,22743160,,,22177680,230466.0,1588500.0,12592694.0,1436508.0,12129240,1278013,830450,1052271,1771033.0,1451300.0,141878.0,682758.0,373192.0,3677388.0,1319890.0,64852.0,1955903.0,1808276.0
2011-07-11,195918600,52080762,59769754,3227000,1961217,1997630.0,25140881,58199207.0,1270100.0,29406320.0,107713485,23381380,38294058,20456141,19935800,8308600,11117120,14947734,23123620,,,16599624,493710.0,1923500.0,14118672.0,1258392.0,9760755,1158748,1723430,1397078,1967035.0,900000.0,70070.0,614984.0,299914.0,5459348.0,2506499.0,146550.0,1878784.0,1790372.0
2011-07-12,214675700,84000656,65322070,3841500,2109212,2814870.0,17447381,46967793.0,1419600.0,15201140.0,79766707,18861634,41091640,31263580,18989630,5628600,5988704,12162786,17070056,,,40332000,153372.0,1479400.0,13376700.0,1912576.0,9090769,1205357,1065551,694369,1407158.0,711700.0,93073.0,681461.0,384436.0,4557891.0,3225078.0,173579.0,2078345.0,1452495.0
2011-07-13,204062600,82374523,79327156,3687000,1903924,2332981.0,22333590,59429809.0,1155100.0,22930131.0,105923365,11161020,40331800,15477110,12231944,5897100,8597038,8916684,20590860,,,20363180,619566.0,1913900.0,15356598.0,1627316.0,13119570,1247854,612366,1014342,1056765.0,1399100.0,65343.0,508318.0,263802.0,6017631.0,3204124.0,237340.0,1853581.0,2178824.0
2011-07-14,226111800,98773906,91726594,4641500,2059585,1827566.0,24453990,53279941.0,1025900.0,26887461.0,150775588,21503420,45265680,20189980,12107722,6827100,9443576,14800008,21614620,,,33734700,513267.0,3715700.0,22553600.0,2123336.0,11472110,958933,920203,761164,823203.0,702700.0,42929.0,1724898.0,278721.0,6399389.0,1998336.0,217169.0,1716103.0,1572713.0
2011-07-15,220012800,68287688,75497312,5572500,4489680,1594503.0,20168730,35172602.0,1046200.0,23969529.0,132402790,28475800,54734180,17200789,31347180,10520300,9994797,12068718,26862700,,,21442040,407889.0,2562000.0,18160554.0,2951096.0,7086625,874168,607633,532173,688750.0,934900.0,41435.0,638240.0,144733.0,2204077.0,5193197.0,129335.0,1526130.0,4930443.0
2011-07-18,196872100,59512191,56866000,15095000,4783117,1492761.0,23639131,46490301.0,1183200.0,17944400.0,137133277,16761350,40724558,17277359,12047798,5921500,8569317,13086462,32280400,,,14041032,311454.0,2600300.0,15651888.0,2421292.0,8206444,883521,1518332,1163515,2103423.0,1108200.0,90231.0,641532.0,267969.0,4890796.0,3977912.0,236382.0,1272355.0,1398327.0
2011-07-19,166554900,73904281,56068398,3921000,1841585,1863590.0,20782359,37415180.0,1250100.0,14881180.0,134575505,24641620,39115942,15177870,16962954,8400700,9930596,16034312,19083010,,,23746500,613824.0,2011100.0,16656370.0,1579640.0,15249370,1211326,849955,1230139,894054.0,685800.0,134553.0,780048.0,371041.0,4166883.0,2032152.0,217041.0,1363101.0,1518810.0
2011-07-20,137145400,57084230,40277328,3256000,1391069,1591971.0,15577350,29604600.0,916700.0,13645200.0,118538406,11853564,21035520,9926302,9973772,3812600,6808333,7255170,13646740,,,19844662,448551.0,2028700.0,14781476.0,2412532.0,9673214,752806,615586,1019729,878433.0,811800.0,291053.0,627233.0,320592.0,2817129.0,1281827.0,159867.0,1508915.0,1288839.0
2011-07-21,245246300,70148758,63407230,5004500,2109919,7680471.0,26792051,45701398.0,1854400.0,12280880.0,189235844,22434040,34722660,18066359,13885812,6894500,14622880,15102074,19497900,,,21749540,846675.0,3678200.0,16705508.0,2984464.0,11095800,1211109,718818,931367,936292.0,762500.0,252366.0,839117.0,303041.0,9599847.0,3117829.0,157834.0,1373012.0,1247096.0
2011-07-22,126019400,43620359,34540168,3276500,1162805,2227196.0,11854590,31952820.0,1704300.0,17812420.0,60323309,12629884,22999480,20127699,8209114,8006300,7642685,8861236,14452664,,,20856100,695892.0,2127200.0,6977454.0,1373652.0,4974442,813670,712527,1120930,669904.0,433400.0,144655.0,457959.0,171576.0,3335171.0,1294150.0,103899.0,1186160.0,1437426.0
2011-07-25,136653800,48916070,49769398,3784500,3125918,2314417.0,15580140,32506010.0,1144300.0,17815211.0,78466525,11805876,30968820,13278610,7947910,5910100,6821029,9770928,11050398,,,17331328,437232.0,3095700.0,12368806.0,1314432.0,10869370,1541614,3881065,1166891,1050593.0,2195600.0,145908.0,1154517.0,344155.0,2808638.0,746606.0,129440.0,2624242.0,2431245.0
2011-07-26,131278200,40918832,52213301,2026000,1500203,2271199.0,14454140,29118250.0,939400.0,20568750.0,113040637,16658640,33938738,24912020,9939440,5398600,8696679,9646090,14344078,,,23342000,479628.0,1774600.0,14554574.0,3138912.0,7682708,655580,1157179,900186,570141.0,838200.0,94132.0,832178.0,355047.0,5352003.0,966995.0,85719.0,1815129.0,1289310.0
2011-07-27,249020100,83969484,97533234,7042500,2133986,2356261.0,29604119,54479441.0,1144500.0,16224840.0,151973351,26931260,47568878,42181551,19216990,7625400,13037630,27636940,31928300,,,45204282,791310.0,3963300.0,18884016.0,2309832.0,11229120,1066516,1120004,762394,1158046.0,1217800.0,194985.0,662620.0,429580.0,5544129.0,1196149.0,119499.0,1794665.0,2352017.0
2011-07-28,207939900,61031801,67439367,27459500,2788582,2956398.0,17540420,44734352.0,1812300.0,16963910.0,80068056,21409160,39108140,32606260,13346088,6844200,13788360,11278570,20092100,,,25434200,570891.0,1374400.0,16980410.0,2671224.0,7081715,671411,3369148,890172,689671.0,1250100.0,96965.0,823517.0,263351.0,1660105.0,875100.0,160033.0,2360214.0,1545608.0
2011-07-29,307038400,82860430,93519531,5642500,5091925,3476759.0,28563699,48432238.0,1491600.0,29921020.0,98119563,22954840,34671160,27382150,18267872,12659700,18230529,20401100,26652940,,,21546760,768285.0,2439800.0,22272120.0,3641764.0,19582350,1602129,1178192,1680129,1199010.0,1316100.0,126056.0,1400634.0,360775.0,2554927.0,1149701.0,348391.0,1982281.0,2994293.0
2011-08-01,325790900,85421008,93483156,7150000,5148639,6160200.0,26159000,48470539.0,2005000.0,23282619.0,91890703,23997740,43971398,36471566,16283376,11186600,27608490,15103062,29084960,,,22425520,543081.0,2837800.0,19732662.0,5616052.0,14348410,2389562,2428808,2151193,906957.0,1461100.0,326274.0,1300549.0,1386895.0,6863305.0,1850213.0,1317474.0,2669851.0,3674322.0
2011-08-02,346653800,90851312,95669570,7026500,3528720,4539147.0,25546289,73707312.0,2201300.0,19827109.0,142203889,42248020,54402218,43640152,24332280,12283100,23052090,18738584,41598122,,,27556820,1419849.0,4230100.0,31306140.0,9113328.0,20850510,2287502,1104872,1427286,1286632.0,1112400.0,526622.0,1010510.0,545957.0,3317073.0,2064598.0,331251.0,3298596.0,2368940.0
2011-08-03,370830800,103612305,114910305,12280500,5828484,6295055.0,36177520,73967125.0,4428900.0,57941379.0,150485442,43072782,71128204,49331301,27994880,13508500,23351141,25965220,38961578,,,26631740,1964478.0,4401700.0,38627640.0,6845668.0,21180051,1922511,2656551,2093389,2361562.0,1435700.0,263757.0,1237410.0,674660.0,3015119.0,1341314.0,292148.0,4775930.0,3764271.0
2011-08-04,520721800,132829906,130904797,11677000,7792687,4719561.0,39911129,139357594.0,3557600.0,53168434.0,228842654,67391680,109059438,49619578,46110718,18917200,26524160,34056558,78015618,,,32312920,3364846.0,5758300.0,46308160.0,3925608.0,34077770,2813627,2556251,2161014,3398732.0,1454100.0,131835.0,1585685.0,370785.0,11102850.0,4215767.0,726768.0,4630566.0,3271528.0
2011-08-05,655619200,214111703,188574297,17652500,7689962,7241890.0,61793398,154378703.0,6495200.0,53412090.0,220311208,65683540,132819218,67180734,49672800,24268500,34270809,43934782,66009882,,,41106800,1576695.0,6185100.0,43760320.0,3859628.0,41677898,3041450,3777303,2470834,4671862.0,1921600.0,131998.0,2184355.0,879008.0,6898680.0,3224664.0,299346.0,7017511.0,6356365.0
2011-08-08,702263900,204804000,170163500,20654000,11877750,7950404.0,53894762,175346703.0,6240900.0,84228945.0,320107763,89921718,111994040,64519520,52621262,25886700,35749887,35655960,75544704,,,40542540,2074143.0,10780700.0,47492602.0,4360548.0,38266000,5178020,3002985,2548421,6491536.0,3026800.0,392797.0,2068484.0,860762.0,8774823.0,2001541.0,401490.0,9058321.0,6396485.0
2011-08-09,717828700,193707109,207866891,19873500,9100343,6778144.0,55660879,191409797.0,6185200.0,70857047.0,203780725,83606000,100802242,55588980,50521800,28746500,33607102,49462700,62941820,,,31683000,2955288.0,7229300.0,45353738.0,4358740.0,39882328,3768396,5224372,2108920,5124140.0,2672200.0,180284.0,1642544.0,1041330.0,5484497.0,3209724.0,318231.0,8039887.0,7987735.0
2011-08-10,662607400,205917906,182376297,13860500,6008764,4766864.0,43347848,122595398.0,4453200.0,45774633.0,333138883,69241054,98747360,45041930,46480680,22101900,31686369,33671218,65754524,,,37206602,1676769.0,5006300.0,31756500.0,3891844.0,46221039,2768899,2682453,1264846,3394904.0,2136300.0,170454.0,1102381.0,280887.0,4908197.0,3074793.0,369438.0,7527416.0,3560844.0
2011-08-11,487979700,143824500,121880000,11882000,5850979,4150246.0,35724930,121155297.0,3561100.0,48216449.0,342125552,63192942,84066734,40562961,38716700,20124800,23576680,34932942,55098558,,,36178878,1977414.0,4985500.0,29165020.0,3170260.0,37790246,2344672,1352195,1858281,2916821.0,2414100.0,102681.0,2596294.0,708779.0,2866725.0,2064968.0,263217.0,4463035.0,4045018.0
2011-08-12,313731600,90483242,86476523,8602000,3018795,3128862.0,26243439,64753461.0,2832600.0,30435760.0,167083138,29171800,53105898,29823721,21431200,12733300,14175840,19407514,29769260,,,29320740,698277.0,5737100.0,35255218.0,1580408.0,15590710,1176233,4026170,1962396,2273576.0,1359400.0,140070.0,2472257.0,473666.0,2128951.0,1540222.0,180222.0,4019087.0,4533137.0
2011-08-15,258810600,73554258,57622391,7095000,2803449,4828322.0,20913631,65967141.0,2238300.0,20611820.0,140239829,69936204,58622480,36619273,42941718,23864000,22841270,55673282,55693442,,,13063500,1389201.0,3654700.0,24909240.0,3910684.0,10051650,986248,924387,1884309,3280648.0,1247300.0,127056.0,1034133.0,365920.0,6366403.0,1832954.0,155310.0,2630454.0,1285826.0
